STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IND,Inde,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1989,,484153072,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1950,,2529341.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1951,,2566041,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1952,,2601005,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1953,,2635519.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1954,,2664541.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1955,,2687075.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1956,,2707407,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1957,,2724930.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1958,,2739223,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1959,,2750643,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1960,,2760609.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1961,,2774813,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1962,,2796730.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1963,,2823127,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1964,,2850352,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1965,,2876865.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1966,,2902945.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1967,,2929040,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1968,,2955571,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1969,,2982009,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1970,,3006823.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1971,,3026634,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1972,,3040709,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1973,,3051966,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1974,,3062122,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1975,,3072181.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1976,,3082472.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1977,,3092514,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1978,,3101877.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1979,,3112334.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1980,,3128944,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1981,,3157030.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1982,,3192632.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1983,,3225331,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1984,,3247523,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1985,,3260026,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1986,,3270604,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1987,,3282483.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1988,,3294314.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1989,,3305796.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1950,,327341085,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1951,,331164844,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1952,,334955088,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1953,,338709247,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1954,,342330946,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1955,,346136109,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1956,,350344254,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1957,,354470527,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1958,,358365788,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1959,,361860869,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1960,,364725975,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1961,,368308616,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1962,,373875478,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1963,,380953445,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1964,,388419266,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1965,,397130918,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1966,,407244672,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1967,,419189302,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1968,,431898725,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1969,,444082986,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1970,,456928896,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1971,,469357654,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1972,,482177113,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1973,,494528102,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1974,,503775838,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1975,,511223032,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1976,,518193549,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1977,,529245494,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1978,,547453152,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1979,,566915996,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1980,,585059009,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1981,,603003321,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1982,,619949894,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1983,,638092736,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1984,,657783275,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1985,,677331654,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1986,,696351325,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1987,,714187564,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1988,,731063099,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1989,,746389465,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1950,,11022877,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1951,,11223845,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1952,,11419337,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1953,,11609244,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1954,,11796067,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1955,,11981546,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1956,,12167394,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1957,,12355695,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1958,,12548225,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1959,,12745906,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1960,,12946838,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1961,,13155990,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1962,,13375530,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1963,,13601444,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1964,,13827743,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1965,,14055163,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1966,,14287396,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1967,,14522470,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1968,,14757994,,A,Normal value,0,Units,0,Zero
